"num1","num2","dec1","unit1","dec2","unit2","dec_dist","unit_dist","num_dist","min_dec","max_dec","min_unit","max_unit","min_num","max_num","vig1","vig2","b20u1","b20u2","within_dec","within_vig","comp","comp_b20","greater60","smaller60","num1_greater","num2_greater","condition","orig_item","dist_discrepancy","dec_pair","matched_group","stim1","stim2","stim1_correct","is_null","isi","stim_shift"
23,49,2,3,4,9,2,6,26,2,4,3,9,23,49,2,4,3,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","23_49",0,"20s_40s","20s_40s_0","23","  49",0,0,1084.147332590701,"stim2-tilt-right"
32,54,3,2,5,4,2,2,22,3,5,2,4,32,54,3,5,2,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","32_54",0,"30s_50s","30s_50s_0","  32","54",0,0,1407.5900941810123,"stim1-tilt-right"
23,57,2,3,5,7,3,4,34,2,5,3,7,23,57,2,5,3,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","23_57",0,"20s_50s","20s_50s_0","23","57  ",0,0,2353.984985057691,"stim2-tilt-left"
86,72,8,6,7,2,1,4,14,7,8,2,6,72,86,8,6,6,12,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","72_86",0,"70s_80s","70s_80s_1","86  ","72",1,0,1704.629075244006,"stim1-tilt-left"
45,29,4,5,2,9,2,4,16,2,4,5,9,29,45,4,2,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","25_49",8,"20s_40s","20s_40s_1","45","29  ",1,0,2058.3643465334476,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1080.4127999343984,"stim1-tilt-left"
23,57,2,3,5,7,3,4,34,2,5,3,7,23,57,2,5,3,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","23_57",0,"20s_50s","20s_50s_0","  23","57",0,0,1209.7349279767036,"stim1-tilt-right"
32,58,3,2,5,8,2,6,26,3,5,2,8,32,58,3,5,2,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","32_58",0,"30s_50s","30s_50s_0","32","58",0,0,1019.9350686663846,"no-tilt"
94,78,9,4,7,8,2,4,16,7,9,4,8,78,94,8,6,14,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","74_98",8,"70s_90s","70s_90s_1","94","  78",1,0,1192.8122656627881,"stim2-tilt-right"
53,58,5,3,5,8,0,5,5,5,5,3,8,53,58,5,5,3,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","53_58",0,"50s_50s","50s_50s_0","53","58",0,0,1694.9619586319243,"no-tilt"
32,38,3,2,3,8,0,6,6,3,3,2,8,32,38,3,3,2,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","32_38",0,"30s_30s","30s_30s_0","32  ","38",0,0,1935.7873143950937,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1340.7364298900616,"stim2-tilt-left"
57,42,5,7,4,2,1,5,15,4,5,2,7,42,57,5,4,7,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","42_57",0,"40s_50s","40s_50s_1","  57","42",1,0,1238.4249207612966,"stim1-tilt-right"
87,93,8,7,9,3,1,4,6,8,9,3,7,87,93,8,8,7,13,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","83_97",8,"80s_90s","80s_90s_0","87","  93",0,0,1207.518749639422,"stim2-tilt-right"
98,65,9,8,6,5,3,3,33,6,9,5,8,65,98,8,6,18,5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","65_98",0,"60s_90s","60s_90s_1","98  ","65",1,0,2544.659502606094,"stim1-tilt-left"
25,29,2,5,2,9,0,4,4,2,2,5,9,25,29,2,2,5,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","25_29",0,"20s_20s","20s_20s_0","  25","29",0,0,1088.1538258661815,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1287.9464290592032,"stim2-tilt-left"
43,29,4,3,2,9,2,6,14,2,4,3,9,29,43,4,2,3,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","23_49",12,"20s_40s","20s_40s_1","43","  29",1,0,1257.767013947313,"stim2-tilt-right"
23,29,2,3,2,9,0,6,6,2,2,3,9,23,29,2,2,3,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","23_29",0,"20s_20s","20s_20s_0","23","29",0,0,1764.9190052373938,"no-tilt"
75,98,7,5,9,8,2,3,23,7,9,5,8,75,98,6,8,15,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","75_98",0,"70s_90s","70s_90s_0","75","98  ",0,0,1101.2642757479734,"stim2-tilt-left"
75,76,7,5,7,6,0,1,1,7,7,5,6,75,76,6,6,15,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","75_76",0,"70s_70s","70s_70s_0","75","76",0,0,1822.9618891770338,"no-tilt"
69,63,6,9,6,3,0,6,6,6,6,3,9,63,69,6,6,9,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","63_69",0,"60s_60s","60s_60s_1","69","  63",1,0,1942.7321063611043,"stim2-tilt-right"
93,87,9,3,8,7,1,4,6,8,9,3,7,87,93,8,8,13,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","83_97",8,"80s_90s","80s_90s_1","  93","87",1,0,2500,"stim1-tilt-right"
73,74,7,3,7,4,0,1,1,7,7,3,4,73,74,6,6,13,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","73_74",0,"70s_70s","70s_70s_0","73  ","74",0,0,1178.638010424376,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1671.8638690723235,"stim1-tilt-right"
28,27,2,8,2,7,0,1,1,2,2,7,8,27,28,2,2,8,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","27_28",0,"20s_20s","20s_20s_1","28","27",1,0,1283.2682937110549,"no-tilt"
89,76,8,9,7,6,1,3,13,7,8,6,9,76,89,8,6,9,16,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","76_89",0,"70s_80s","70s_80s_1","89","76  ",1,0,1433.8162971061076,"stim2-tilt-left"
39,25,3,9,2,5,1,4,14,2,3,5,9,25,39,3,2,9,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","25_39",0,"20s_30s","20s_30s_1","39  ","25",1,0,1369.6396232759505,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1313.712739321752,"stim2-tilt-right"
36,52,3,6,5,2,2,4,16,3,5,2,6,36,52,3,5,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","32_56",8,"30s_50s","30s_50s_0","36","52",0,0,1678.2472567278724,"no-tilt"
67,64,6,7,6,4,0,3,3,6,6,4,7,64,67,6,6,7,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","64_67",0,"60s_60s","60s_60s_1","67  ","64",1,0,1065.7465731353395,"stim1-tilt-left"
58,32,5,8,3,2,2,6,26,3,5,2,8,32,58,5,3,8,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","32_58",0,"30s_50s","30s_50s_1","58","32  ",1,0,1300.3798759343697,"stim2-tilt-left"
62,98,6,2,9,8,3,6,36,6,9,2,8,62,98,6,8,2,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","62_98",0,"60s_90s","60s_90s_0","  62","98",0,0,1367.6213917831278,"stim1-tilt-right"
42,49,4,2,4,9,0,7,7,4,4,2,9,42,49,4,4,2,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","42_49",0,"40s_40s","40s_40s_0","42","  49",0,0,1317.2174426577803,"stim2-tilt-right"
72,64,7,2,6,4,1,2,8,6,7,2,4,64,72,6,6,12,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","62_74",4,"60s_70s","60s_70s_1","72","64",1,0,1149.7801409294539,"no-tilt"
38,32,3,8,3,2,0,6,6,3,3,2,8,32,38,3,3,8,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","32_38",0,"30s_30s","30s_30s_1","  38","32",1,0,1251.1551536722168,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1030.778795031714,"stim2-tilt-right"
56,52,5,6,5,2,0,4,4,5,5,2,6,52,56,5,5,6,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","52_56",0,"50s_50s","50s_50s_1","56","52  ",1,0,1020.8424335627268,"stim2-tilt-left"
62,95,6,2,9,5,3,3,33,6,9,2,5,62,95,6,8,2,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","62_95",0,"60s_90s","60s_90s_0","62  ","95",0,0,1065.7465731353395,"stim1-tilt-left"
68,92,6,8,9,2,3,6,24,6,9,2,8,68,92,6,8,8,12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","62_98",12,"60s_90s","60s_90s_0","68","92  ",0,0,1535.0264792820728,"stim2-tilt-left"
63,97,6,3,9,7,3,4,34,6,9,3,7,63,97,6,8,3,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","63_97",0,"60s_90s","60s_90s_0","63  ","97",0,0,1942.7321063611043,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1538.2900451022913,"stim1-tilt-right"
75,63,7,5,6,3,1,2,12,6,7,3,5,63,75,6,6,15,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","63_75",0,"60s_70s","60s_70s_1","75","  63",1,0,2474.7009299256133,"stim2-tilt-right"
96,82,9,6,8,2,1,4,14,8,9,2,6,82,96,8,8,16,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","82_96",0,"80s_90s","80s_90s_1","96","82",1,0,1642.1216021940147,"no-tilt"
24,27,2,4,2,7,0,3,3,2,2,4,7,24,27,2,2,4,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","24_27",0,"20s_20s","20s_20s_0","24","  27",0,0,1220.6895830913531,"stim2-tilt-right"
83,79,8,3,7,9,1,6,4,7,8,3,9,79,83,8,6,3,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","73_89",12,"70s_80s","70s_80s_1","83  ","79",1,0,1089.1482699378812,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1134.9363727182317,"stim1-tilt-right"
25,39,2,5,3,9,1,4,14,2,3,5,9,25,39,2,3,5,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","25_39",0,"20s_30s","20s_30s_0","25","39  ",0,0,1268.5868247214153,"stim2-tilt-left"
63,97,6,3,9,7,3,4,34,6,9,3,7,63,97,6,8,3,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","63_97",0,"60s_90s","60s_90s_0","63","97",0,0,1315.03993816547,"no-tilt"
53,28,5,3,2,8,3,5,25,2,5,3,8,28,53,5,2,3,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","23_58",10,"20s_50s","20s_50s_1","53","28  ",1,0,2529.182173266723,"stim2-tilt-left"
79,83,7,9,8,3,1,6,4,7,8,3,9,79,83,6,8,19,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","73_89",12,"70s_80s","70s_80s_0","79","83",0,0,1058.0270744838665,"no-tilt"
98,73,9,8,7,3,2,5,25,7,9,3,8,73,98,8,6,18,13,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","73_98",0,"70s_90s","70s_90s_1","98  ","73",1,0,1556.6047731418794,"stim1-tilt-left"
28,53,2,8,5,3,3,5,25,2,5,3,8,28,53,2,5,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","23_58",10,"20s_50s","20s_50s_0","  28","53",0,0,1371.237923580807,"stim1-tilt-right"
96,82,9,6,8,2,1,4,14,8,9,2,6,82,96,8,8,16,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","82_96",0,"80s_90s","80s_90s_1","96","  82",1,0,1254.9942609016882,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,2108.5713099163017,"stim2-tilt-right"
95,68,9,5,6,8,3,3,27,6,9,5,8,68,95,8,6,15,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","65_98",6,"60s_90s","60s_90s_1","95","68  ",1,0,1228.7562508385777,"stim2-tilt-left"
76,98,7,6,9,8,2,2,22,7,9,6,8,76,98,6,8,16,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","76_98",0,"70s_90s","70s_90s_0","76  ","98",0,0,1266.3571160351544,"stim1-tilt-left"
89,72,8,9,7,2,1,7,17,7,8,2,9,72,89,8,6,9,12,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","72_89",0,"70s_80s","70s_80s_1","  89","72",1,0,2442.1141086977404,"stim1-tilt-right"
78,69,7,8,6,9,1,1,9,6,7,8,9,69,78,6,6,18,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","68_79",2,"60s_70s","60s_70s_1","78","69",1,0,1500,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1116.1591241095223,"stim2-tilt-left"
85,86,8,5,8,6,0,1,1,8,8,5,6,85,86,8,8,5,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","85_86",0,"80s_80s","80s_80s_0","85","86",0,0,1032.0511115732918,"no-tilt"
76,79,7,6,7,9,0,3,3,7,7,6,9,76,79,6,6,16,19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","76_79",0,"70s_70s","70s_70s_0","  76","79",0,0,1221.0344929320436,"stim1-tilt-right"
96,83,9,6,8,3,1,3,13,8,9,3,6,83,96,8,8,16,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","83_96",0,"80s_90s","80s_90s_1","96","  83",1,0,1780.2933309760756,"stim2-tilt-right"
58,57,5,8,5,7,0,1,1,5,5,7,8,57,58,5,5,8,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","57_58",0,"50s_50s","50s_50s_1","58  ","57",1,0,2347.480979315963,"stim1-tilt-left"
97,82,9,7,8,2,1,5,15,8,9,2,7,82,97,8,8,17,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","82_97",0,"80s_90s","80s_90s_1","97","82  ",1,0,2167.420672268402,"stim2-tilt-left"
67,82,6,7,8,2,2,5,15,6,8,2,7,67,82,6,8,7,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","62_87",10,"60s_80s","60s_80s_0","  67","82",0,0,2115.7410821699846,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1922.2074851154111,"stim1-tilt-left"
58,34,5,8,3,4,2,4,24,3,5,4,8,34,58,5,3,8,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","34_58",0,"30s_50s","30s_50s_1","58","  34",1,0,1061.9549551730731,"stim2-tilt-right"
42,56,4,2,5,6,1,4,14,4,5,2,6,42,56,4,5,2,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","42_56",0,"40s_50s","40s_50s_0","42","56",0,0,2184.8198116379754,"no-tilt"
34,39,3,4,3,9,0,5,5,3,3,4,9,34,39,3,3,4,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","34_39",0,"30s_30s","30s_30s_0","34","  39",0,0,1432.536098483596,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1623.6703741800993,"stim2-tilt-left"
87,69,8,7,6,9,2,2,18,6,8,7,9,69,87,8,6,7,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","67_89",4,"60s_80s","60s_80s_1","87","69",1,0,1316.6562284132808,"no-tilt"
87,94,8,7,9,4,1,3,7,8,9,4,7,87,94,8,8,7,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","84_97",6,"80s_90s","80s_90s_0","  87","94",0,0,1270.2841906813514,"stim1-tilt-right"
45,42,4,5,4,2,0,3,3,4,4,2,5,42,45,4,4,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","42_45",0,"40s_40s","40s_40s_1","45  ","42",1,0,1575.7739183800777,"stim1-tilt-left"
73,65,7,3,6,5,1,2,8,6,7,3,5,65,73,6,6,13,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","63_75",4,"60s_70s","60s_70s_1","73","65  ",1,0,2207.518749639422,"stim2-tilt-left"
92,67,9,2,6,7,3,5,25,6,9,2,7,67,92,8,6,12,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","62_97",10,"60s_90s","60s_90s_1","92  ","67",1,0,1738.140492857085,"stim1-tilt-left"
63,89,6,3,8,9,2,6,26,6,8,3,9,63,89,6,8,3,9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","63_89",0,"60s_80s","60s_80s_0","63","  89",0,0,1487.391608967198,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1063.3691232786641,"no-tilt"
76,82,7,6,8,2,1,4,6,7,8,2,6,76,82,6,8,16,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","72_86",8,"70s_80s","70s_80s_0","  76","82",0,0,1272.6485749234744,"stim1-tilt-right"
93,67,9,3,6,7,3,4,26,6,9,3,7,67,93,8,6,13,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","63_97",8,"60s_90s","60s_90s_1","  93","67",1,0,1107.2107392856276,"stim1-tilt-right"
25,39,2,5,3,9,1,4,14,2,3,5,9,25,39,2,3,5,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","25_39",0,"20s_30s","20s_30s_0","25","  39",0,0,1333.9906355733856,"stim2-tilt-right"
62,69,6,2,6,9,0,7,7,6,6,2,9,62,69,6,6,2,9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","62_69",0,"60s_60s","60s_60s_0","62","69  ",0,0,1266.3571160351544,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,3000,"stim1-tilt-left"
75,84,7,5,8,4,1,1,9,7,8,4,5,75,84,6,8,15,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","74_85",2,"70s_80s","70s_80s_0","75","84",0,0,1028.3539113834156,"no-tilt"
42,39,4,2,3,9,1,7,3,3,4,2,9,39,42,4,3,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","32_49",14,"30s_40s","30s_40s_1","42  ","39",1,0,3000,"stim1-tilt-left"
62,78,6,2,7,8,1,6,16,6,7,2,8,62,78,6,6,2,18,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","62_78",0,"60s_70s","60s_70s_0","  62","78",0,0,3000,"stim1-tilt-right"
93,67,9,3,6,7,3,4,26,6,9,3,7,67,93,8,6,13,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","63_97",8,"60s_90s","60s_90s_1","93","67  ",1,0,3000,"stim2-tilt-left"
56,42,5,6,4,2,1,4,14,4,5,2,6,42,56,5,4,6,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","42_56",0,"40s_50s","40s_50s_1","56","  42",1,0,1448.1598487380002,"stim2-tilt-right"
82,67,8,2,6,7,2,5,15,6,8,2,7,67,82,8,6,2,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","62_87",10,"60s_80s","60s_80s_1","82","67",1,0,3000,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1154.372605089171,"stim1-tilt-right"
