"num1","num2","dec1","unit1","dec2","unit2","dec_dist","unit_dist","num_dist","min_dec","max_dec","min_unit","max_unit","min_num","max_num","vig1","vig2","b20u1","b20u2","within_dec","within_vig","comp","comp_b20","greater60","smaller60","num1_greater","num2_greater","condition","orig_item","dist_discrepancy","dec_pair","matched_group","stim1","stim2","stim1_correct","is_null","isi","stim_shift"
82,65,8,2,6,5,2,3,17,6,8,2,5,65,82,8,6,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","62_85",6,"60s_80s","60s_80s_1","  82","65",1,0,1266.3571160351544,"stim1-tilt-right"
72,79,7,2,7,9,0,7,7,7,7,2,9,72,79,6,6,12,19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","72_79",0,"70s_70s","70s_70s_0","72","79",0,0,1152.5041672257184,"no-tilt"
89,62,8,9,6,2,2,7,27,6,8,2,9,62,89,8,6,9,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","62_89",0,"60s_80s","60s_80s_1","89  ","62",1,0,3000,"stim1-tilt-left"
52,38,5,2,3,8,2,6,14,3,5,2,8,38,52,5,3,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","32_58",12,"30s_50s","30s_50s_1","52","38  ",1,0,1886.717247440622,"stim2-tilt-left"
82,96,8,2,9,6,1,4,14,8,9,2,6,82,96,8,8,2,16,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","82_96",0,"80s_90s","80s_90s_0","82","  96",0,0,1229.061431857949,"stim2-tilt-right"
34,29,3,4,2,9,1,5,5,2,3,4,9,29,34,3,2,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","24_39",10,"20s_30s","20s_30s_1","  34","29",1,0,1079.427339521629,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1195.419216475279,"stim2-tilt-left"
95,68,9,5,6,8,3,3,27,6,9,5,8,68,95,8,6,15,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","65_98",6,"60s_90s","60s_90s_1","95","68",1,0,1949.401859851226,"no-tilt"
25,39,2,5,3,9,1,4,14,2,3,5,9,25,39,2,3,5,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","25_39",0,"20s_30s","20s_30s_0","25  ","39",0,0,1764.9190052373938,"stim1-tilt-left"
36,42,3,6,4,2,1,4,6,3,4,2,6,36,42,3,4,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","32_46",8,"30s_40s","30s_40s_0","36","42  ",0,0,1456.0406893672289,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1134.9363727182317,"stim2-tilt-right"
65,92,6,5,9,2,3,3,27,6,9,2,5,65,92,6,8,5,12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","62_95",6,"60s_90s","60s_90s_0","65","92",0,0,2167.420672268402,"no-tilt"
39,34,3,9,3,4,0,5,5,3,3,4,9,34,39,3,3,9,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","34_39",0,"30s_30s","30s_30s_1","  39","34",1,0,1578.327790387345,"stim1-tilt-right"
75,84,7,5,8,4,1,1,9,7,8,4,5,75,84,6,8,15,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","74_85",2,"70s_80s","70s_80s_0","75  ","84",0,0,1556.6047731418794,"stim1-tilt-left"
68,72,6,8,7,2,1,6,4,6,7,2,8,68,72,6,6,8,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","62_78",12,"60s_70s","60s_70s_0","68  ","72",0,0,3000,"stim1-tilt-left"
75,89,7,5,8,9,1,4,14,7,8,5,9,75,89,6,8,15,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","75_89",0,"70s_80s","70s_80s_0","75","89  ",0,0,1843.740694728448,"stim2-tilt-left"
38,25,3,8,2,5,1,3,13,2,3,5,8,25,38,3,2,8,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","25_38",0,"20s_30s","20s_30s_1","38","  25",1,0,2588.3063350791317,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1063.3691232786641,"stim1-tilt-right"
62,95,6,2,9,5,3,3,33,6,9,2,5,62,95,6,8,2,15,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","62_95",0,"60s_90s","60s_90s_0","62","95",0,0,1958.6439288884567,"no-tilt"
25,39,2,5,3,9,1,4,14,2,3,5,9,25,39,2,3,5,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","25_39",0,"20s_30s","20s_30s_0","25","  39",0,0,1137.6781998142737,"stim2-tilt-right"
43,56,4,3,5,6,1,3,13,4,5,3,6,43,56,4,5,3,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","43_56",0,"40s_50s","40s_50s_0","43","56",0,0,1191.7107427204267,"no-tilt"
73,69,7,3,6,9,1,6,4,6,7,3,9,69,73,6,6,13,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","63_79",12,"60s_70s","60s_70s_1","73","69  ",1,0,2333.333333333333,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1399.0930683995603,"stim1-tilt-left"
74,98,7,4,9,8,2,4,24,7,9,4,8,74,98,6,8,14,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","74_98",0,"70s_90s","70s_90s_0","  74","98",0,0,1578.327790387345,"stim1-tilt-right"
84,83,8,4,8,3,0,1,1,8,8,3,4,83,84,8,8,4,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","83_84",0,"80s_80s","80s_80s_1","84  ","83",1,0,1912.7134976190284,"stim1-tilt-left"
68,94,6,8,9,4,3,4,26,6,9,4,8,68,94,6,8,8,14,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","64_98",8,"60s_90s","60s_90s_0","  68","94",0,0,1254.9942609016882,"stim1-tilt-right"
52,46,5,2,4,6,1,4,6,4,5,2,6,46,52,5,4,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","42_56",8,"40s_50s","40s_50s_1","52","  46",1,0,1025.3641312938355,"stim2-tilt-right"
83,89,8,3,8,9,0,6,6,8,8,3,9,83,89,8,8,3,9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","83_89",0,"80s_80s","80s_80s_0","83","89",0,0,1666.666666666667,"no-tilt"
38,54,3,8,5,4,2,4,16,3,5,4,8,38,54,3,5,8,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","34_58",8,"30s_50s","30s_50s_0","38","54  ",0,0,1510.103897595022,"stim2-tilt-left"
63,87,6,3,8,7,2,4,24,6,8,3,7,63,87,6,8,3,7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","63_87",0,"60s_80s","60s_80s_0","63","87  ",0,0,1510.156280453306,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1538.2900451022913,"stim1-tilt-left"
42,36,4,2,3,6,1,4,6,3,4,2,6,36,42,4,3,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","32_46",8,"30s_40s","30s_40s_1","42","36",1,0,2138.646883853214,"no-tilt"
62,68,6,2,6,8,0,6,6,6,6,2,8,62,68,6,6,2,8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","62_68",0,"60s_60s","60s_60s_0","62","  68",0,0,1819.1708338923854,"stim2-tilt-right"
85,79,8,5,7,9,1,4,6,7,8,5,9,79,85,8,6,5,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","75_89",8,"70s_80s","70s_80s_1","  85","79",1,0,1221.0344929320436,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1500.0765641226426,"stim1-tilt-right"
97,83,9,7,8,3,1,4,14,8,9,3,7,83,97,8,8,17,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","83_97",0,"80s_90s","80s_90s_1","97  ","83",1,0,1464.2518511411072,"stim1-tilt-left"
92,98,9,2,9,8,0,6,6,9,9,2,8,92,98,8,8,12,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","92_98",0,"90s_90s","90s_90s_0","92","98  ",0,0,1443.521653684805,"stim2-tilt-left"
72,78,7,2,7,8,0,6,6,7,7,2,8,72,78,6,6,12,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","72_78",0,"70s_70s","70s_70s_0","72","78",0,0,2579.380164285695,"no-tilt"
43,42,4,3,4,2,0,1,1,4,4,2,3,42,43,4,4,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","42_43",0,"40s_40s","40s_40s_1","43","  42",1,0,1340.398492634869,"stim2-tilt-right"
53,47,5,3,4,7,1,4,6,4,5,3,7,47,53,5,4,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","43_57",8,"40s_50s","40s_50s_1","53","47  ",1,0,1277.2937677064278,"stim2-tilt-left"
94,97,9,4,9,7,0,3,3,9,9,4,7,94,97,8,8,14,17,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","94_97",0,"90s_90s","90s_90s_0","94","97",0,0,1097.3001131998194,"no-tilt"
64,92,6,4,9,2,3,2,28,6,9,2,4,64,92,6,8,4,12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","62_94",4,"60s_90s","60s_90s_0","64  ","92",0,0,3000,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1097.9976351938249,"stim1-tilt-right"
92,95,9,2,9,5,0,3,3,9,9,2,5,92,95,8,8,12,15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","92_95",0,"90s_90s","90s_90s_0","92","  95",0,0,3000,"stim2-tilt-right"
56,34,5,6,3,4,2,2,22,3,5,4,6,34,56,5,3,6,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","34_56",0,"30s_50s","30s_50s_1","56","34  ",1,0,1476.552410619747,"stim2-tilt-left"
78,94,7,8,9,4,2,4,16,7,9,4,8,78,94,6,8,18,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","74_98",8,"70s_90s","70s_90s_0","  78","94",0,0,1367.6213917831278,"stim1-tilt-right"
98,64,9,8,6,4,3,4,34,6,9,4,8,64,98,8,6,18,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","64_98",0,"60s_90s","60s_90s_1","98","64",1,0,2289.163895193672,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,2391.50525420634,"stim2-tilt-right"
96,83,9,6,8,3,1,3,13,8,9,3,6,83,96,8,8,16,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","83_96",0,"80s_90s","80s_90s_1","96  ","83",1,0,3000,"stim1-tilt-left"
45,23,4,5,2,3,2,2,22,2,4,3,5,23,45,4,2,5,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","23_45",0,"20s_40s","20s_40s_1","  45","23",1,0,1844.229763404465,"stim1-tilt-right"
32,35,3,2,3,5,0,3,3,3,3,2,5,32,35,3,3,2,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","32_35",0,"30s_30s","30s_30s_0","32","35  ",0,0,1030.0998878772114,"stim2-tilt-left"
47,52,4,7,5,2,1,5,5,4,5,2,7,47,52,4,5,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","42_57",10,"40s_50s","40s_50s_0","47","52",0,0,1790.9380448778327,"no-tilt"
72,89,7,2,8,9,1,7,17,7,8,2,9,72,89,6,8,12,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","72_89",0,"70s_80s","70s_80s_0","72","  89",0,0,2421.8703473642236,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,3000,"stim1-tilt-left"
67,64,6,7,6,4,0,3,3,6,6,4,7,64,67,6,6,7,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","64_67",0,"60s_60s","60s_60s_1","  67","64",1,0,1317.5206571427802,"stim1-tilt-right"
83,64,8,3,6,4,2,1,19,6,8,3,4,64,83,8,6,3,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","63_84",2,"60s_80s","60s_80s_1","83  ","64",1,0,1032.0511115732918,"stim1-tilt-left"
75,89,7,5,8,9,1,4,14,7,8,5,9,75,89,6,8,15,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","75_89",0,"70s_80s","70s_80s_0","75","89  ",0,0,3000,"stim2-tilt-left"
38,39,3,8,3,9,0,1,1,3,3,8,9,38,39,3,3,8,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","38_39",0,"30s_30s","30s_30s_0","38","39",0,0,2103.024703129698,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1217.1426198326046,"stim2-tilt-right"
38,36,3,8,3,6,0,2,2,3,3,6,8,36,38,3,3,8,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","36_38",0,"30s_30s","30s_30s_1","38  ","36",1,0,1840.6762467585213,"stim1-tilt-left"
