"num1","num2","dec1","unit1","dec2","unit2","dec_dist","unit_dist","num_dist","min_dec","max_dec","min_unit","max_unit","min_num","max_num","vig1","vig2","b20u1","b20u2","within_dec","within_vig","comp","comp_b20","greater60","smaller60","num1_greater","num2_greater","condition","orig_item","dist_discrepancy","dec_pair","matched_group","stim1","stim2","stim1_correct","is_null","isi","stim_shift"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,2007.5878141932199,"stim2-tilt-left"
78,96,7,8,9,6,2,2,18,7,9,6,8,78,96,6,8,18,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","76_98",4,"70s_90s","70s_90s_0","78","96",0,0,1075.5496282294919,"no-tilt"
93,86,9,3,8,6,1,3,7,8,9,3,6,86,93,8,8,13,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","83_96",6,"80s_90s","80s_90s_1","93  ","86",1,0,1334.8413445368033,"stim1-tilt-left"
62,73,6,2,7,3,1,1,11,6,7,2,3,62,73,6,6,2,13,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","62_73",0,"60s_70s","60s_70s_0","  62","73",0,0,2474.7009299256133,"stim1-tilt-right"
52,58,5,2,5,8,0,6,6,5,5,2,8,52,58,5,5,2,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","52_58",0,"50s_50s","50s_50s_0","52","  58",0,0,1051.8079065336206,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1174.515762619021,"no-tilt"
86,92,8,6,9,2,1,4,6,8,9,2,6,86,92,8,8,6,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","82_96",8,"80s_90s","80s_90s_0","  86","92",0,0,1642.1216021940147,"stim1-tilt-right"
93,67,9,3,6,7,3,4,26,6,9,3,7,67,93,8,6,13,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","63_97",8,"60s_90s","60s_90s_1","93  ","67",1,0,2000,"stim1-tilt-left"
98,62,9,8,6,2,3,6,36,6,9,2,8,62,98,8,6,18,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","62_98",0,"60s_90s","60s_90s_1","98","  62",1,0,1024.0758447121389,"stim2-tilt-right"
64,98,6,4,9,8,3,4,34,6,9,4,8,64,98,6,8,4,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","64_98",0,"60s_90s","60s_90s_0","64","98  ",0,0,1900.1188587762827,"stim2-tilt-left"
68,75,6,8,7,5,1,3,7,6,7,5,8,68,75,6,6,8,15,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","65_78",6,"60s_70s","60s_70s_0","68","  75",0,0,1254.9942609016882,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1030.778795031714,"stim2-tilt-left"
83,86,8,3,8,6,0,3,3,8,8,3,6,83,86,8,8,3,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","83_86",0,"80s_80s","80s_80s_0","83","86",0,0,1900.1188587762827,"no-tilt"
89,73,8,9,7,3,1,6,16,7,8,3,9,73,89,8,6,9,13,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","73_89",0,"70s_80s","70s_80s_1","  89","73",1,0,1780.2933309760756,"stim1-tilt-right"
42,56,4,2,5,6,1,4,14,4,5,2,6,42,56,4,5,2,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","42_56",0,"40s_50s","40s_50s_0","42  ","56",0,0,1084.0334366582476,"stim1-tilt-left"
47,42,4,7,4,2,0,5,5,4,4,2,7,42,47,4,4,7,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","42_47",0,"40s_40s","40s_40s_1","  47","42",1,0,1025.3641312938355,"stim1-tilt-right"
46,53,4,6,5,3,1,3,7,4,5,3,6,46,53,4,5,6,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","43_56",6,"40s_50s","40s_50s_0","46","53  ",0,0,1156.3533153961484,"stim2-tilt-left"
43,49,4,3,4,9,0,6,6,4,4,3,9,43,49,4,4,3,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","43_49",0,"40s_40s","40s_40s_0","43","  49",0,0,1277.2937677064278,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1369.1465436774388,"stim1-tilt-left"
53,58,5,3,5,8,0,5,5,5,5,3,8,53,58,5,5,3,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","53_58",0,"50s_50s","50s_50s_0","53","58",0,0,2000.0000000000005,"no-tilt"
38,25,3,8,2,5,1,3,13,2,3,5,8,25,38,3,2,8,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","25_38",0,"20s_30s","20s_30s_1","38","  25",1,0,1114.7378657044292,"stim2-tilt-right"
84,63,8,4,6,3,2,1,21,6,8,3,4,63,84,8,6,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","63_84",0,"60s_80s","60s_80s_1","84  ","63",1,0,2574.5078928932735,"stim1-tilt-left"
89,86,8,9,8,6,0,3,3,8,8,6,9,86,89,8,8,9,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","86_89",0,"80s_80s","80s_80s_1","89","86",1,0,1131.1036047002797,"no-tilt"
63,97,6,3,9,7,3,4,34,6,9,3,7,63,97,6,8,3,17,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","63_97",0,"60s_90s","60s_90s_0","63","97  ",0,0,2012.0379223560694,"stim2-tilt-left"
28,35,2,8,3,5,1,3,7,2,3,5,8,28,35,2,3,8,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","25_38",6,"20s_30s","20s_30s_0","  28","35",0,0,2115.7410821699846,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1671.8638690723235,"stim1-tilt-right"
75,73,7,5,7,3,0,2,2,7,7,3,5,73,75,6,6,15,13,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","73_75",0,"70s_70s","70s_70s_1","75","73  ",1,0,2012.0379223560694,"stim2-tilt-left"
56,43,5,6,4,3,1,3,13,4,5,3,6,43,56,5,4,6,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","43_56",0,"40s_50s","40s_50s_1","56","  43",1,0,1054.7576483184387,"stim2-tilt-right"
94,96,9,4,9,6,0,2,2,9,9,4,6,94,96,8,8,14,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","94_96",0,"90s_90s","90s_90s_0","94","96",0,0,1805.4926388172705,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1579.336656488399,"stim1-tilt-left"
39,32,3,9,3,2,0,7,7,3,3,2,9,32,39,3,3,9,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","32_39",0,"30s_30s","30s_30s_1","39","32  ",1,0,1634.7876110280297,"stim2-tilt-left"
69,83,6,9,8,3,2,6,14,6,8,3,9,69,83,6,8,9,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","63_89",12,"60s_80s","60s_80s_0","69  ","83",0,0,1435.9770338009187,"stim1-tilt-left"
68,93,6,8,9,3,3,5,25,6,9,3,8,68,93,6,8,8,13,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","63_98",10,"60s_90s","60s_90s_0","68","  93",0,0,3000,"stim2-tilt-right"
85,62,8,5,6,2,2,3,23,6,8,2,5,62,85,8,6,5,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","62_85",0,"60s_80s","60s_80s_1","85","62",1,0,1337.6488882390786,"no-tilt"
97,92,9,7,9,2,0,5,5,9,9,2,7,92,97,8,8,17,12,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","92_97",0,"90s_90s","90s_90s_1","  97","92",1,0,1260.8168229559467,"stim1-tilt-right"
89,67,8,9,6,7,2,2,22,6,8,7,9,67,89,8,6,9,7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","67_89",0,"60s_80s","60s_80s_1","89","  67",1,0,2325.610965883009,"stim2-tilt-right"
57,58,5,7,5,8,0,1,1,5,5,7,8,57,58,5,5,7,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","57_58",0,"50s_50s","50s_50s_0","57","58",0,0,1138.646883853214,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1063.3691232786641,"stim2-tilt-left"
82,96,8,2,9,6,1,4,14,8,9,2,6,82,96,8,8,2,16,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","82_96",0,"80s_90s","80s_90s_0","82  ","96",0,0,2167.420672268402,"stim1-tilt-left"
58,34,5,8,3,4,2,4,24,3,5,4,8,34,58,5,3,8,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","34_58",0,"30s_50s","30s_50s_1","  58","34",1,0,3000,"stim1-tilt-right"
53,46,5,3,4,6,1,3,7,4,5,3,6,46,53,5,4,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","43_56",6,"40s_50s","40s_50s_1","53  ","46",1,0,1673.6116232549773,"stim1-tilt-left"
79,85,7,9,8,5,1,4,6,7,8,5,9,79,85,6,8,19,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","75_89",8,"70s_80s","70s_80s_0","79","85  ",0,0,1587.546519800171,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1263.3256740898485,"stim1-tilt-right"
63,72,6,3,7,2,1,1,9,6,7,2,3,63,72,6,6,3,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","62_73",2,"60s_70s","60s_70s_0","63","72",0,0,1182.763787743896,"no-tilt"
23,49,2,3,4,9,2,6,26,2,4,3,9,23,49,2,4,3,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","23_49",0,"20s_40s","20s_40s_0","23","  49",0,0,1385.8364304793945,"stim2-tilt-right"
89,83,8,9,8,3,0,6,6,8,8,3,9,83,89,8,8,9,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","83_89",0,"80s_80s","80s_80s_1","89  ","83",1,0,1049.13464456283,"stim1-tilt-left"
29,23,2,9,2,3,0,6,6,2,2,3,9,23,29,2,2,9,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","23_29",0,"20s_20s","20s_20s_1","  29","23",1,0,1204.1110529546365,"stim1-tilt-right"
68,94,6,8,9,4,3,4,26,6,9,4,8,68,94,6,8,8,14,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","64_98",8,"60s_90s","60s_90s_0","68","94  ",0,0,1228.7562508385777,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1538.2900451022913,"stim2-tilt-right"
34,36,3,4,3,6,0,2,2,3,3,4,6,34,36,3,3,4,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","34_36",0,"30s_30s","30s_30s_0","34","36",0,0,2138.646883853214,"no-tilt"
93,98,9,3,9,8,0,5,5,9,9,3,8,93,98,8,8,13,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","93_98",0,"90s_90s","90s_90s_0","  93","98",0,0,1337.6488882390786,"stim1-tilt-right"
84,73,8,4,7,3,1,1,11,7,8,3,4,73,84,8,6,4,13,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","73_84",0,"70s_80s","70s_80s_1","84  ","73",1,0,1525.2990700743871,"stim1-tilt-left"
69,62,6,9,6,2,0,7,7,6,6,2,9,62,69,6,6,9,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","62_69",0,"60s_60s","60s_60s_1","69","  62",1,0,1075.2600916894771,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1313.712739321752,"no-tilt"
52,46,5,2,4,6,1,4,6,4,5,2,6,46,52,5,4,2,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","42_56",8,"40s_50s","40s_50s_1","52","46  ",1,0,1758.785687328288,"stim2-tilt-left"
87,92,8,7,9,2,1,5,5,8,9,2,7,87,92,8,8,7,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","82_97",10,"80s_90s","80s_90s_0","87","92",0,0,1056.1624571941572,"no-tilt"
72,69,7,2,6,9,1,7,3,6,7,2,9,69,72,6,6,12,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","62_79",14,"60s_70s","60s_70s_1","  72","69",1,0,1424.1027897768388,"stim1-tilt-right"
23,57,2,3,5,7,3,4,34,2,5,3,7,23,57,2,5,3,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","23_57",0,"20s_50s","20s_50s_0","23","  57",0,0,1617.2515038263791,"stim2-tilt-right"
72,98,7,2,9,8,2,6,26,7,9,2,8,72,98,6,8,12,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","72_98",0,"70s_90s","70s_90s_0","72  ","98",0,0,3000,"stim1-tilt-left"
94,68,9,4,6,8,3,4,26,6,9,4,8,68,94,8,6,14,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","64_98",8,"60s_90s","60s_90s_1","94","68  ",1,0,1369.0702464285425,"stim2-tilt-left"
23,28,2,3,2,8,0,5,5,2,2,3,8,23,28,2,2,3,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","23_28",0,"20s_20s","20s_20s_0","23","28  ",0,0,1079.427339521629,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1287.9464290592032,"stim1-tilt-right"
95,94,9,5,9,4,0,1,1,9,9,4,5,94,95,8,8,15,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","94_95",0,"90s_90s","90s_90s_1","95","  94",1,0,2149.015785786548,"stim2-tilt-right"
76,98,7,6,9,8,2,2,22,7,9,6,8,76,98,6,8,16,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","76_98",0,"70s_90s","70s_90s_0","76  ","98",0,0,1528.0391511943835,"stim1-tilt-left"
54,36,5,4,3,6,2,2,18,3,5,4,6,36,54,5,3,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","34_56",4,"30s_50s","30s_50s_1","54","36",1,0,1231.48216433997,"no-tilt"
39,24,3,9,2,4,1,5,15,2,3,4,9,24,39,3,2,9,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","24_39",0,"20s_30s","20s_30s_1","39","24",1,0,1217.0136219838512,"no-tilt"
84,79,8,4,7,9,1,5,5,7,8,4,9,79,84,8,6,4,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","74_89",10,"70s_80s","70s_80s_1","84","  79",1,0,1678.2472567278724,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1848.2476799606386,"stim1-tilt-right"
25,38,2,5,3,8,1,3,13,2,3,5,8,25,38,2,3,5,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","25_38",0,"20s_30s","20s_30s_0","25","38  ",0,0,1550.9464496754924,"stim2-tilt-left"
74,62,7,4,6,2,1,2,12,6,7,2,4,62,74,6,6,14,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","62_74",0,"60s_70s","60s_70s_1","74  ","62",1,0,1642.1216021940147,"stim1-tilt-left"
79,63,7,9,6,3,1,6,16,6,7,3,9,63,79,6,6,19,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","63_79",0,"60s_70s","60s_70s_1","79","63",1,0,1949.401859851226,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,3000,"stim1-tilt-right"
42,43,4,2,4,3,0,1,1,4,4,2,3,42,43,4,4,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","42_43",0,"40s_40s","40s_40s_0","42","  43",0,0,3000,"stim2-tilt-right"
87,93,8,7,9,3,1,4,6,8,9,3,7,87,93,8,8,7,13,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","83_97",8,"80s_90s","80s_90s_0","87  ","93",0,0,1525.2990700743871,"stim1-tilt-left"
89,82,8,9,8,2,0,7,7,8,8,2,9,82,89,8,8,9,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","82_89",0,"80s_80s","80s_80s_1","89","82  ",1,0,3000,"stim2-tilt-left"
82,65,8,2,6,5,2,3,17,6,8,2,5,65,82,8,6,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","62_85",6,"60s_80s","60s_80s_1","  82","65",1,0,1207.4294299945957,"stim1-tilt-right"
39,25,3,9,2,5,1,4,14,2,3,5,9,25,39,3,2,9,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","25_39",0,"20s_30s","20s_30s_1","39","  25",1,0,2563.7914160289374,"stim2-tilt-right"
46,52,4,6,5,2,1,4,6,4,5,2,6,46,52,4,5,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","42_56",8,"40s_50s","40s_50s_0","46","52",0,0,2557.8705410849916,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1922.2074851154111,"stim1-tilt-left"
67,68,6,7,6,8,0,1,1,6,6,7,8,67,68,6,6,7,8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","67_68",0,"60s_60s","60s_60s_0","67","68  ",0,0,1723.523678679821,"stim2-tilt-left"
62,87,6,2,8,7,2,5,25,6,8,2,7,62,87,6,8,2,7,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","62_87",0,"60s_80s","60s_80s_0","  62","87",0,0,2149.015785786548,"stim1-tilt-right"
94,68,9,4,6,8,3,4,26,6,9,4,8,68,94,8,6,14,8,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","64_98",8,"60s_90s","60s_90s_1","94","68  ",1,0,1738.140492857085,"stim2-tilt-left"
83,85,8,3,8,5,0,2,2,8,8,3,5,83,85,8,8,3,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","83_85",0,"80s_80s","80s_80s_0","83  ","85",0,0,2574.5078928932735,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1399.0930683995603,"stim2-tilt-right"
65,84,6,5,8,4,2,1,19,6,8,4,5,65,84,6,8,5,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","64_85",2,"60s_80s","60s_80s_0","65","84",0,0,1371.237923580807,"no-tilt"
76,82,7,6,8,2,1,4,6,7,8,2,6,76,82,6,8,16,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","72_86",8,"70s_80s","70s_80s_0","76  ","82",0,0,1312.1357464901732,"stim1-tilt-left"
45,36,4,5,3,6,1,1,9,3,4,5,6,36,45,4,3,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","35_46",2,"30s_40s","30s_40s_1","  45","36",1,0,1973.4071877678957,"stim1-tilt-right"
96,83,9,6,8,3,1,3,13,8,9,3,6,83,96,8,8,16,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","83_96",0,"80s_90s","80s_90s_1","96","83  ",1,0,1334.8413445368033,"stim2-tilt-left"
57,42,5,7,4,2,1,5,15,4,5,2,7,42,57,5,4,7,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","42_57",0,"40s_50s","40s_50s_1","57","42",1,0,1255.1656641157476,"no-tilt"
63,98,6,3,9,8,3,5,35,6,9,3,8,63,98,6,8,3,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","63_98",0,"60s_90s","60s_90s_0","63","  98",0,0,1474.6267516695564,"stim2-tilt-right"
29,43,2,9,4,3,2,6,14,2,4,3,9,29,43,2,4,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","23_49",12,"20s_40s","20s_40s_0","29  ","43",0,0,1272.6485749234744,"stim1-tilt-left"
