"num1","num2","dec1","unit1","dec2","unit2","dec_dist","unit_dist","num_dist","min_dec","max_dec","min_unit","max_unit","min_num","max_num","vig1","vig2","b20u1","b20u2","within_dec","within_vig","comp","comp_b20","greater60","smaller60","num1_greater","num2_greater","condition","orig_item","dist_discrepancy","dec_pair","matched_group","stim1","stim2","stim1_correct","is_null","isi","stim_shift"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1313.712739321752,"stim2-tilt-right"
63,72,6,3,7,2,1,1,9,6,7,2,3,63,72,6,6,3,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20w","62_73",2,"60s_70s","60s_70s_0","63  ","72",0,0,1482.6911740814019,"stim1-tilt-left"
58,34,5,8,3,4,2,4,24,3,5,4,8,34,58,5,3,8,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","34_58",0,"30s_50s","30s_50s_1","58","34  ",1,0,1694.9619586319243,"stim2-tilt-left"
78,69,7,8,6,9,1,1,9,6,7,8,9,69,78,6,6,18,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","68_79",2,"60s_70s","60s_70s_1","  78","69",1,0,2143.3653179372104,"stim1-tilt-right"
36,42,3,6,4,2,1,4,6,3,4,2,6,36,42,3,4,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","32_46",8,"30s_40s","30s_40s_0","36","42",0,0,1209.7349279767036,"no-tilt"
64,67,6,4,6,7,0,3,3,6,6,4,7,64,67,6,6,4,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","64_67",0,"60s_60s","60s_60s_0","  64","67",0,0,1246.0468309523617,"stim1-tilt-right"
89,74,8,9,7,4,1,5,15,7,8,4,9,74,89,8,6,9,14,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","74_89",0,"70s_80s","70s_80s_1","89","  74",1,0,1062.4127002279317,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1430.7517298384143,"no-tilt"
39,24,3,9,2,4,1,5,15,2,3,4,9,24,39,3,2,9,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","24_39",0,"20s_30s","20s_30s_1","39  ","24",1,0,1251.1551536722168,"stim1-tilt-left"
75,63,7,5,6,3,1,2,12,6,7,3,5,63,75,6,6,15,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","63_75",0,"60s_70s","60s_70s_1","75","63  ",1,0,2474.7009299256133,"stim2-tilt-left"
23,45,2,3,4,5,2,2,22,2,4,3,5,23,45,2,4,3,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","23_45",0,"20s_40s","20s_40s_0","23","  45",0,0,1137.6781998142737,"stim2-tilt-right"
78,62,7,8,6,2,1,6,16,6,7,2,8,62,78,6,6,18,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","62_78",0,"60s_70s","60s_70s_1","78","62  ",1,0,2167.420672268402,"stim2-tilt-left"
64,65,6,4,6,5,0,1,1,6,6,4,5,64,65,6,6,4,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","64_65",0,"60s_60s","60s_60s_0","64","65",0,0,1213.2374271690833,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1097.9976351938249,"stim1-tilt-left"
43,56,4,3,5,6,1,3,13,4,5,3,6,43,56,4,5,3,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","43_56",0,"40s_50s","40s_50s_0","  43","56",0,0,1476.552410619747,"stim1-tilt-right"
97,62,9,7,6,2,3,5,35,6,9,2,7,62,97,8,6,17,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","62_97",0,"60s_90s","60s_90s_1","97","62",1,0,1371.237923580807,"no-tilt"
45,39,4,5,3,9,1,4,6,3,4,5,9,39,45,4,3,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","35_49",8,"30s_40s","30s_40s_1","45","  39",1,0,1538.8047966956663,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1116.1591241095223,"stim1-tilt-right"
92,86,9,2,8,6,1,4,6,8,9,2,6,86,92,8,8,12,6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","82_96",8,"80s_90s","80s_90s_1","92","86  ",1,0,1286.7306358744213,"stim2-tilt-left"
62,69,6,2,6,9,0,7,7,6,6,2,9,62,69,6,6,2,9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","62_69",0,"60s_60s","60s_60s_0","62  ","69",0,0,1912.7134976190284,"stim1-tilt-left"
43,49,4,3,4,9,0,6,6,4,4,3,9,43,49,4,4,3,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","43_49",0,"40s_40s","40s_40s_0","  43","49",0,0,1958.6439288884567,"stim1-tilt-right"
78,94,7,8,9,4,2,4,16,7,9,4,8,78,94,6,8,18,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","74_98",8,"70s_90s","70s_90s_0","78  ","94",0,0,1406.7204596061756,"stim1-tilt-left"
93,78,9,3,7,8,2,5,15,7,9,3,8,78,93,8,6,13,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","73_98",10,"70s_90s","70s_90s_1","93","78  ",1,0,2040.7501337274741,"stim2-tilt-left"
32,46,3,2,4,6,1,4,14,3,4,2,6,32,46,3,4,2,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","32_46",0,"30s_40s","30s_40s_0","32","  46",0,0,1164.0802534592085,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,2616.0825599868795,"no-tilt"
29,35,2,9,3,5,1,4,6,2,3,5,9,29,35,2,3,9,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","25_39",8,"20s_30s","20s_30s_0","29","35  ",0,0,1268.5868247214153,"stim2-tilt-left"
79,72,7,9,7,2,0,7,7,7,7,2,9,72,79,6,6,19,12,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","72_79",0,"70s_70s","70s_70s_1","  79","72",1,0,1666.666666666667,"stim1-tilt-right"
89,82,8,9,8,2,0,7,7,8,8,2,9,82,89,8,8,9,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","82_89",0,"80s_80s","80s_80s_1","89","82",1,0,1819.1708338923854,"no-tilt"
82,89,8,2,8,9,0,7,7,8,8,2,9,82,89,8,8,2,9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","82_89",0,"80s_80s","80s_80s_0","82","  89",0,0,2158.7603285713903,"stim2-tilt-right"
62,94,6,2,9,4,3,2,32,6,9,2,4,62,94,6,8,2,14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","62_94",0,"60s_90s","60s_90s_0","62  ","94",0,0,1312.1357464901732,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1046.8342898252943,"stim2-tilt-left"
67,92,6,7,9,2,3,5,25,6,9,2,7,67,92,6,8,7,12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","62_97",10,"60s_90s","60s_90s_0","  67","92",0,0,3000,"stim1-tilt-right"
84,79,8,4,7,9,1,5,5,7,8,4,9,79,84,8,6,4,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","74_89",10,"70s_80s","70s_80s_1","84","79",1,0,2239.8124665681316,"no-tilt"
79,85,7,9,8,5,1,4,6,7,8,5,9,79,85,6,8,19,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","75_89",8,"70s_80s","70s_80s_0","79  ","85",0,0,1653.5225832183633,"stim1-tilt-left"
95,72,9,5,7,2,2,3,23,7,9,2,5,72,95,8,6,15,12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","72_95",0,"70s_90s","70s_90s_1","95","  72",1,0,1075.5496282294919,"stim2-tilt-right"
42,57,4,2,5,7,1,5,15,4,5,2,7,42,57,4,5,2,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","42_57",0,"40s_50s","40s_50s_0","  42","57",0,0,1575.7739183800777,"stim1-tilt-right"
72,79,7,2,7,9,0,7,7,7,7,2,9,72,79,6,6,12,19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","72_79",0,"70s_70s","70s_70s_0","72","79  ",0,0,3000,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1340.7364298900616,"no-tilt"
94,67,9,4,6,7,3,3,27,6,9,4,7,67,94,8,6,14,7,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,"gr60_b10i_b20c","64_97",6,"60s_90s","60s_90s_1","94  ","67",1,0,1369.0702464285425,"stim1-tilt-left"
79,86,7,9,8,6,1,3,7,7,8,6,9,79,86,6,8,19,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","76_89",6,"70s_80s","70s_80s_0","79","  86",0,0,3000,"stim2-tilt-right"
62,79,6,2,7,9,1,7,17,6,7,2,9,62,79,6,6,2,19,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","62_79",0,"60s_70s","60s_70s_0","62  ","79",0,0,1525.2990700743871,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1154.372605089171,"no-tilt"
73,98,7,3,9,8,2,5,25,7,9,3,8,73,98,6,8,13,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","73_98",0,"70s_90s","70s_90s_0","73","98  ",0,0,2253.7713999567263,"stim2-tilt-left"
89,86,8,9,8,6,0,3,3,8,8,6,9,86,89,8,8,9,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","86_89",0,"80s_80s","80s_80s_1","  89","86",1,0,1544.8944409039082,"stim1-tilt-right"
46,52,4,6,5,2,1,4,6,4,5,2,6,46,52,4,5,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","42_56",8,"40s_50s","40s_50s_0","46","  52",0,0,1946.3948908766788,"stim2-tilt-right"
27,54,2,7,5,4,3,3,27,2,5,4,7,27,54,2,5,7,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","24_57",6,"20s_50s","20s_50s_0","27","54",0,0,3000,"no-tilt"
23,57,2,3,5,7,3,4,34,2,5,3,7,23,57,2,5,3,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","23_57",0,"20s_50s","20s_50s_0","23","57  ",0,0,1283.2682937110549,"stim2-tilt-left"
98,64,9,8,6,4,3,4,34,6,9,4,8,64,98,8,6,18,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","64_98",0,"60s_90s","60s_90s_1","98  ","64",1,0,1116.728693066894,"stim1-tilt-left"
39,25,3,9,2,5,1,4,14,2,3,5,9,25,39,3,2,9,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","25_39",0,"20s_30s","20s_30s_1","39","  25",1,0,1353.2253403165246,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1464.3302399475185,"stim1-tilt-right"
34,52,3,4,5,2,2,2,18,3,5,2,4,34,52,3,5,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","32_54",4,"30s_50s","30s_50s_0","34","  52",0,0,2053.605109123321,"stim2-tilt-right"
24,29,2,4,2,9,0,5,5,2,2,4,9,24,29,2,2,4,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","24_29",0,"20s_20s","20s_20s_0","24","29  ",0,0,1740.9359926835389,"stim2-tilt-left"
92,95,9,2,9,5,0,3,3,9,9,2,5,92,95,8,8,12,15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","92_95",0,"90s_90s","90s_90s_0","92  ","95",0,0,2023.3509861880489,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,2232.1651199737585,"stim1-tilt-right"
69,68,6,9,6,8,0,1,1,6,6,8,9,68,69,6,6,9,8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","68_69",0,"60s_60s","60s_60s_1","69","68",1,0,1022.9018179704999,"no-tilt"
58,34,5,8,3,4,2,4,24,3,5,4,8,34,58,5,3,8,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","34_58",0,"30s_50s","30s_50s_1","58","34",1,0,1844.229763404465,"no-tilt"
58,53,5,8,5,3,0,5,5,5,5,3,8,53,58,5,5,8,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","53_58",0,"50s_50s","50s_50s_1","  58","53",1,0,1292.448344248388,"stim1-tilt-right"
65,78,6,5,7,8,1,3,13,6,7,5,8,65,78,6,6,5,18,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","65_78",0,"60s_70s","60s_70s_0","65","78  ",0,0,1254.9942609016882,"stim2-tilt-left"
82,65,8,2,6,5,2,3,17,6,8,2,5,65,82,8,6,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","62_85",6,"60s_80s","60s_80s_1","82","  65",1,0,1340.7703412216126,"stim2-tilt-right"
76,89,7,6,8,9,1,3,13,7,8,6,9,76,89,6,8,16,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","76_89",0,"70s_80s","70s_80s_0","76  ","89",0,0,1745.052873849393,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1783.0105084126803,"stim2-tilt-right"
56,58,5,6,5,8,0,2,2,5,5,6,8,56,58,5,5,6,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","56_58",0,"50s_50s","50s_50s_0","56","58  ",0,0,3000,"stim2-tilt-left"
35,28,3,5,2,8,1,3,7,2,3,5,8,28,35,3,2,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","25_38",6,"20s_30s","20s_30s_1","  35","28",1,0,1707.969970115382,"stim1-tilt-right"
29,24,2,9,2,4,0,5,5,2,2,4,9,24,29,2,2,9,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","24_29",0,"20s_20s","20s_20s_1","29  ","24",1,0,1206.0494062593964,"stim1-tilt-left"
73,89,7,3,8,9,1,6,16,7,8,3,9,73,89,6,8,13,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","73_89",0,"70s_80s","70s_80s_0","73","89",0,0,3000,"no-tilt"
25,49,2,5,4,9,2,4,24,2,4,5,9,25,49,2,4,5,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","25_49",0,"20s_40s","20s_40s_0","  25","49",0,0,1020.8424335627268,"stim1-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1671.8638690723235,"stim2-tilt-right"
53,28,5,3,2,8,3,5,25,2,5,3,8,28,53,5,2,3,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","23_58",10,"20s_50s","20s_50s_1","53  ","28",1,0,1369.6396232759505,"stim1-tilt-left"
62,98,6,2,9,8,3,6,36,6,9,2,8,62,98,6,8,2,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","62_98",0,"60s_90s","60s_90s_0","62","98",0,0,2058.3643465334476,"no-tilt"
38,54,3,8,5,4,2,4,16,3,5,4,8,38,54,3,5,8,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","34_58",8,"30s_50s","30s_50s_0","38","54  ",0,0,1448.1598487380002,"stim2-tilt-left"
73,69,7,3,6,9,1,6,4,6,7,3,9,69,73,6,6,13,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20w","63_79",12,"60s_70s","60s_70s_1","73","  69",1,0,3000,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1217.1426198326046,"stim1-tilt-right"
92,78,9,2,7,8,2,6,14,7,9,2,8,78,92,8,6,12,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","72_98",12,"70s_90s","70s_90s_1","92","78",1,0,1760.1875334318688,"no-tilt"
68,62,6,8,6,2,0,6,6,6,6,2,8,62,68,6,6,8,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","62_68",0,"60s_60s","60s_60s_1","68","62  ",1,0,2333.333333333334,"stim2-tilt-left"
24,39,2,4,3,9,1,5,15,2,3,4,9,24,39,2,3,4,9,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","24_39",0,"20s_30s","20s_30s_0","24  ","39",0,0,1317.2174426577803,"stim1-tilt-left"
72,86,7,2,8,6,1,4,14,7,8,2,6,72,86,6,8,12,6,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","72_86",0,"70s_80s","70s_80s_0","72","  86",0,0,1919.047382290721,"stim2-tilt-right"
42,56,4,2,5,6,1,4,14,4,5,2,6,42,56,4,5,2,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","42_56",0,"40s_50s","40s_50s_0","42","56  ",0,0,3000,"stim2-tilt-left"
56,43,5,6,4,3,1,3,13,4,5,3,6,43,56,5,4,6,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","43_56",0,"40s_50s","40s_50s_1","  56","43",1,0,2347.480979315963,"stim1-tilt-right"
57,43,5,7,4,3,1,4,14,4,5,3,7,43,57,5,4,7,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","43_57",0,"40s_50s","40s_50s_1","57  ","43",1,0,1524.0936494742243,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1015.1756283864402,"no-tilt"
45,36,4,5,3,6,1,1,9,3,4,5,6,36,45,4,3,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","35_46",2,"30s_40s","30s_40s_1","45","36  ",1,0,1333.9906355733856,"stim2-tilt-left"
62,68,6,2,6,8,0,6,6,6,6,2,8,62,68,6,6,2,8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","62_68",0,"60s_60s","60s_60s_0","62","68",0,0,1152.5041672257184,"no-tilt"
47,23,4,7,2,3,2,4,24,2,4,3,7,23,47,4,2,7,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","23_47",0,"20s_40s","20s_40s_1","47  ","23",1,0,1935.7873143950937,"stim1-tilt-left"
98,72,9,8,7,2,2,6,26,7,9,2,8,72,98,8,6,18,12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","72_98",0,"70s_90s","70s_90s_1","  98","72",1,0,1036.7249731801758,"stim1-tilt-right"
35,29,3,5,2,9,1,4,6,2,3,5,9,29,35,3,2,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","25_39",8,"20s_30s","20s_30s_1","35","  29",1,0,1131.214702514654,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1030.778795031714,"stim2-tilt-left"
79,82,7,9,8,2,1,7,3,7,8,2,9,79,82,6,8,19,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","72_89",14,"70s_80s","70s_80s_0","79  ","82",0,0,1225.1768476118073,"stim1-tilt-left"
89,75,8,9,7,5,1,4,14,7,8,5,9,75,89,8,6,9,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","75_89",0,"70s_80s","70s_80s_1","89","  75",1,0,1204.5765649947539,"stim2-tilt-right"
56,42,5,6,4,2,1,4,14,4,5,2,6,42,56,5,4,6,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","42_56",0,"40s_50s","40s_50s_1","  56","42",1,0,1042.4429379478856,"stim1-tilt-right"
35,32,3,5,3,2,0,3,3,3,3,2,5,32,35,3,3,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","32_35",0,"30s_30s","30s_30s_1","35","32",1,0,1061.6686320181552,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1287.9464290592032,"stim2-tilt-left"
