"num1","num2","dec1","unit1","dec2","unit2","dec_dist","unit_dist","num_dist","min_dec","max_dec","min_unit","max_unit","min_num","max_num","vig1","vig2","b20u1","b20u2","within_dec","within_vig","comp","comp_b20","greater60","smaller60","num1_greater","num2_greater","condition","orig_item","dist_discrepancy","dec_pair","matched_group","stim1","stim2","stim1_correct","is_null","isi","stim_shift"
58,53,5,8,5,3,0,5,5,5,5,3,8,53,58,5,5,8,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","53_58",0,"50s_50s","50s_50s_1","58","53",1,0,1356.684319521382,"no-tilt"
75,76,7,5,7,6,0,1,1,7,7,5,6,75,76,6,6,15,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","75_76",0,"70s_70s","70s_70s_0","75","  76",0,0,1131.1036047002797,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1116.1591241095223,"stim1-tilt-right"
52,47,5,2,4,7,1,5,5,4,5,2,7,47,52,5,4,2,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","42_57",10,"40s_50s","40s_50s_1","52","47  ",1,0,1108.3318503918472,"stim2-tilt-left"
79,83,7,9,8,3,1,6,4,7,8,3,9,79,83,6,8,19,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","73_89",12,"70s_80s","70s_80s_0","79","83",0,0,2340.6093261602696,"no-tilt"
49,32,4,9,3,2,1,7,17,3,4,2,9,32,49,4,3,9,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","32_49",0,"30s_40s","30s_40s_1","49","  32",1,0,1217.0136219838512,"stim2-tilt-right"
38,52,3,8,5,2,2,6,14,3,5,2,8,38,52,3,5,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","32_58",12,"30s_50s","30s_50s_0","38  ","52",0,0,1025.3641312938355,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##  ",NA,1,1134.9363727182317,"stim2-tilt-left"
78,94,7,8,9,4,2,4,16,7,9,4,8,78,94,6,8,18,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","74_98",8,"70s_90s","70s_90s_0","78","94",0,0,1560.7754473195337,"no-tilt"
69,62,6,9,6,2,0,7,7,6,6,2,9,62,69,6,6,9,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","62_69",0,"60s_60s","60s_60s_1","69","  62",1,0,1102.5470440876572,"stim2-tilt-right"
36,35,3,6,3,5,0,1,1,3,3,5,6,35,36,3,3,6,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","35_36",0,"30s_30s","30s_30s_1","  36","35",1,0,1182.1113147594388,"stim1-tilt-right"
42,57,4,2,5,7,1,5,15,4,5,2,7,42,57,4,5,2,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","42_57",0,"40s_50s","40s_50s_0","42  ","57",0,0,2127.582832057874,"stim1-tilt-left"
83,74,8,3,7,4,1,1,9,7,8,3,4,74,83,8,6,3,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","73_84",2,"70s_80s","70s_80s_1","83  ","74",1,0,1416.0291953530193,"stim1-tilt-left"
75,63,7,5,6,3,1,2,12,6,7,3,5,63,75,6,6,15,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","63_75",0,"60s_70s","60s_70s_1","  75","63",1,0,1204.5765649947539,"stim1-tilt-right"
83,86,8,3,8,6,0,3,3,8,8,3,6,83,86,8,8,3,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","83_86",0,"80s_80s","80s_80s_0","83","86  ",0,0,2574.5078928932735,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,2108.5713099163017,"stim2-tilt-right"
45,23,4,5,2,3,2,2,22,2,4,3,5,23,45,4,2,5,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,"sm60_b10c_b20c","23_45",0,"20s_40s","20s_40s_1","45","23",1,0,1550.9464496754924,"no-tilt"
25,38,2,5,3,8,1,3,13,2,3,5,8,25,38,2,3,5,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,1,"sm60_b10c_b20c","25_38",0,"20s_30s","20s_30s_0","25","38  ",0,0,1147.0175545490545,"stim2-tilt-left"
29,34,2,9,3,4,1,5,5,2,3,4,9,29,34,2,3,9,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10i_b20i","24_39",10,"20s_30s","20s_30s_0","29  ","34",0,0,1790.9380448778327,"stim1-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","##",NA,1,1922.2074851154111,"no-tilt"
82,76,8,2,7,6,1,4,6,7,8,2,6,76,82,8,6,2,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","72_86",8,"70s_80s","70s_80s_1","82","  76",1,0,1172.6677168663068,"stim2-tilt-right"
64,92,6,4,9,2,3,2,28,6,9,2,4,64,92,6,8,4,12,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","62_94",4,"60s_90s","60s_90s_0","  64","92",0,0,1738.140492857085,"stim1-tilt-right"
34,39,3,4,3,9,0,5,5,3,3,4,9,34,39,3,3,4,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","34_39",0,"30s_30s","30s_30s_0","34  ","39",0,0,1738.1404928570855,"stim1-tilt-left"
97,92,9,7,9,2,0,5,5,9,9,2,7,92,97,8,8,17,12,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","92_97",0,"90s_90s","90s_90s_1","  97","92",1,0,1024.0758447121389,"stim1-tilt-right"
93,78,9,3,7,8,2,5,15,7,9,3,8,78,93,8,6,13,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","73_98",10,"70s_90s","70s_90s_1","93","78  ",1,0,1201.9517323104049,"stim2-tilt-left"
95,94,9,5,9,4,0,1,1,9,9,4,5,94,95,8,8,15,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","94_95",0,"90s_90s","90s_90s_1","95","94",1,0,2012.0379223560694,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1263.3256740898485,"stim2-tilt-right"
76,83,7,6,8,3,1,3,7,7,8,3,6,76,83,6,8,16,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","73_86",6,"70s_80s","70s_80s_0","76","  83",0,0,1068.020246032885,"stim2-tilt-right"
79,72,7,9,7,2,0,7,7,7,7,2,9,72,79,6,6,19,12,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","72_79",0,"70s_70s","70s_70s_1","79","72",1,0,1723.523678679821,"no-tilt"
95,72,9,5,7,2,2,3,23,7,9,2,5,72,95,8,6,15,12,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","72_95",0,"70s_90s","70s_90s_1","  95","72",1,0,1363.926589670676,"stim1-tilt-right"
98,96,9,8,9,6,0,2,2,9,9,6,8,96,98,8,8,18,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","96_98",0,"90s_90s","90s_90s_1","98","96  ",1,0,1225.7298246592918,"stim2-tilt-left"
78,93,7,8,9,3,2,5,15,7,9,3,8,78,93,6,8,18,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","73_98",10,"70s_90s","70s_90s_0","78  ","93",0,0,2167.9416092939628,"stim1-tilt-left"
85,79,8,5,7,9,1,4,6,7,8,5,9,79,85,8,6,5,19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10i_b20i","75_89",8,"70s_80s","70s_80s_1","85","79  ",1,0,1232.7381346641148,"stim2-tilt-left"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##  ","##",NA,1,1500.0765641226426,"stim1-tilt-left"
53,46,5,3,4,6,1,3,7,4,5,3,6,46,53,5,4,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","43_56",6,"40s_50s","40s_50s_1","  53","46",1,0,2317.393805514015,"stim1-tilt-right"
79,63,7,9,6,3,1,6,16,6,7,3,9,63,79,6,6,19,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","63_79",0,"60s_70s","60s_70s_1","79","63",1,0,1286.7306358744213,"no-tilt"
78,96,7,8,9,6,2,2,18,7,9,6,8,78,96,6,8,18,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10i_b20i","76_98",4,"70s_90s","70s_90s_0","78","  96",0,0,1374.6194491767114,"stim2-tilt-right"
39,34,3,9,3,4,0,5,5,3,3,4,9,34,39,3,3,9,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","34_39",0,"30s_30s","30s_30s_1","39","34",1,0,1246.0468309523617,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,2007.5878141932199,"stim1-tilt-right"
84,63,8,4,6,3,2,1,21,6,8,3,4,63,84,8,6,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","63_84",0,"60s_80s","60s_80s_1","84","  63",1,0,1758.785687328288,"stim2-tilt-right"
24,29,2,4,2,9,0,5,5,2,2,4,9,24,29,2,2,4,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","24_29",0,"20s_20s","20s_20s_0","24","29  ",0,0,1317.5206571427802,"stim2-tilt-left"
85,86,8,5,8,6,0,1,1,8,8,5,6,85,86,8,8,5,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","85_86",0,"80s_80s","80s_80s_0","85  ","86",0,0,1805.4926388172705,"stim1-tilt-left"
89,76,8,9,7,6,1,3,13,7,8,6,9,76,89,8,6,9,16,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20i","76_89",0,"70s_80s","70s_80s_1","89","76",1,0,1107.2107392856276,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1313.712739321752,"stim2-tilt-right"
43,46,4,3,4,6,0,3,3,4,4,3,6,43,46,4,4,3,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","43_46",0,"40s_40s","40s_40s_0","43","46  ",0,0,1492.0936619047236,"stim2-tilt-left"
89,83,8,9,8,3,0,6,6,8,8,3,9,83,89,8,8,9,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","83_89",0,"80s_80s","80s_80s_1","89  ","83",1,0,2325.610965883009,"stim1-tilt-left"
52,38,5,2,3,8,2,6,14,3,5,2,8,38,52,5,3,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","32_58",12,"30s_50s","30s_50s_1","  52","38",1,0,1204.1110529546365,"stim1-tilt-right"
23,29,2,3,2,9,0,6,6,2,2,3,9,23,29,2,2,3,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,"sm60_b10w_b20w","23_29",0,"20s_20s","20s_20s_0","23  ","29",0,0,1124.274605189603,"stim1-tilt-left"
64,98,6,4,9,8,3,4,34,6,9,4,8,64,98,6,8,4,18,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,"gr60_b10c_b20c","64_98",0,"60s_90s","60s_90s_0","  64","98",0,0,1470.483370298423,"stim1-tilt-right"
38,36,3,8,3,6,0,2,2,3,3,6,8,36,38,3,3,8,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","36_38",0,"30s_30s","30s_30s_1","38","36  ",1,0,1213.2374271690833,"stim2-tilt-left"
74,62,7,4,6,2,1,2,12,6,7,2,4,62,74,6,6,14,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,1,0,"gr60_b10c_b20w","62_74",0,"60s_70s","60s_70s_1","74","62",1,0,2143.3653179372104,"no-tilt"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"##","  ##",NA,1,1046.8342898252943,"stim2-tilt-right"
72,78,7,2,7,8,0,6,6,7,7,2,8,72,78,6,6,12,18,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","72_78",0,"70s_70s","70s_70s_0","72","78  ",0,0,1298.0315715730947,"stim2-tilt-left"
62,73,6,2,7,3,1,1,11,6,7,2,3,62,73,6,6,2,13,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","62_73",0,"60s_70s","60s_70s_0","62  ","73",0,0,1130.2591680238827,"stim1-tilt-left"
75,89,7,5,8,9,1,4,14,7,8,5,9,75,89,6,8,15,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20i","75_89",0,"70s_80s","70s_80s_0","75","  89",0,0,2369.0702464285423,"stim2-tilt-right"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"null_event",NA,NA,NA,NA,"  ##","##",NA,1,1015.1756283864402,"stim1-tilt-right"
35,28,3,5,2,8,1,3,7,2,3,5,8,28,35,3,2,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10i_b20i","25_38",6,"20s_30s","20s_30s_1","35","28",1,0,2138.646883853214,"no-tilt"
97,64,9,7,6,4,3,3,33,6,9,4,7,64,97,8,6,17,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,"gr60_b10c_b20c","64_97",0,"60s_90s","60s_90s_1","97","  64",1,0,1192.8122656627881,"stim2-tilt-right"
98,92,9,8,9,2,0,6,6,9,9,2,8,92,98,8,8,18,12,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,"gr60_b10w_b20w","92_98",0,"90s_90s","90s_90s_1","98  ","92",1,0,1586.5458152493431,"stim1-tilt-left"
68,94,6,8,9,4,3,4,26,6,9,4,8,68,94,6,8,8,14,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,"gr60_b10i_b20c","64_98",8,"60s_90s","60s_90s_0","68","94  ",0,0,1107.2107392856276,"stim2-tilt-left"
57,52,5,7,5,2,0,5,5,5,5,2,7,52,57,5,5,7,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,"sm60_b10w_b20w","52_57",0,"50s_50s","50s_50s_1","  57","52",1,0,1912.7134976190284,"stim1-tilt-right"
64,65,6,4,6,5,0,1,1,6,6,4,5,64,65,6,6,4,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,"gr60_b10w_b20w","64_65",0,"60s_60s","60s_60s_0","64","65",0,0,1075.2600916894771,"no-tilt"
82,96,8,2,9,6,1,4,14,8,9,2,6,82,96,8,8,2,16,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,1,"gr60_b10c_b20w","82_96",0,"80s_90s","80s_90s_0","82  ","96",0,0,1745.052873849393,"stim1-tilt-left"
